103794,"Middle of the World, The (O Caminho das Nuvens) (2003)",Drama
103801,Drinking Buddies (2013),Comedy|Drama|Romance
103806,90 Minutes (90 minutter) (2012),Drama
103810,Red 2 (2013),Action|Comedy|Crime|Thriller
103816,"Battery, The (2012)",Drama|Horror
103819,Coffee Town (2013),Comedy
103825,Vehicle 19 (2013),Thriller
103827,To Get to Heaven First You Have to Die (Bihisht faqat baroi murdagon) (2006),Drama
103836,Black & White & Sex (2012),Drama
103840,Whisper of Sin (Nuodemes uzkalbejimas) (2007),Drama
103842,Forest of the Gods (Dievu miskas) (2005),Drama
103846,RFK Must Die: The Assassination of Bobby Kennedy (2007),Documentary
103849,New World (Shin-sae-gye) (2013),Thriller
103863,Holidays by the Sea (Ni à vendre ni à louer) (2011),Comedy
103865,Revenge for Jolly! (2012),Comedy|Drama
103867,Night Train To Lisbon (2013),Mystery|Romance|Thriller
103869,Bigfoot (2012),Adventure|Horror|Sci-Fi
103871,Consuming Kids: The Commercialization of Childhood (2008),Documentary
103873,"Breath, The (Nefes: Vatan sagolsun) (2009)",Action|Drama|Thriller
103875,Iran Is Not the Problem (2008),Documentary
103877,Mighty Uke (2010),Documentary
103883,2 Guns (2013),Action|Comedy|Crime
103908,First Comes Love (2013),Documentary
103910,Rafa (2012),Drama
103920,"All Together, The (2007)",Comedy|Drama|Romance
103935,Hell and Back Again (2011),Documentary|Drama|War
103966,Lost in Thailand (Ren zai jiong tu zhi tai jiong) (2012),Adventure|Comedy|Drama
103972,"Last Days, The (Últimos días, Los) (2013)",Adventure|Sci-Fi|Thriller
103974,Our Nixon (2013),Documentary
103978,Darling Companion (2012),Drama
103980,Blue Jasmine (2013),Drama
103982,Frankenstein's Army (2013),Action|Horror|Sci-Fi
103984,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama
103994,Only the Young (2012),Documentary
104031,Fred & Vinnie (2011),Comedy|Drama
104033,"Love, Marilyn (2012)",Documentary
104035,Beneath (2013),Horror
104050,Phantom of the Megaplex (2000),Action|Children|Comedy|Mystery
104061,Battle for Brooklyn (2011),Documentary
104064,Vares: The Path of the Righteous Men (Vares - Kaidan tien kulkijat) (2012),Crime|Drama
104066,Alcan Highway (Alaska Highway) (2013),Documentary
104074,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy
104076,"Smurfs 2, The (2013)",Animation|Children|Comedy
104078,Alan Partridge: Alpha Papa (2013),Comedy
104089,Computer Chess (2013),Comedy
104093,"Attack, The (2012)",Drama
104097,My Little Pony: Equestria Girls (2013),Animation|Children|Fantasy
104123,Jay and Silent Bob Go Down Under (2012),Comedy
104137,Prince Avalanche (2013),Comedy|Drama
104155,Clear History (2013),Comedy
104177,From One Second to the Next (2013),Documentary
104211,We're the Millers (2013),Comedy|Crime
104218,Grown Ups 2 (2013),Comedy
104224,DEFCON: The Documentary (2013),Documentary
104226,Jamie and Jessie Are Not Together (2011),Comedy|Musical|Romance
104231,Drug War (Du zhan) (2012),Crime
104239,Farmageddon (2011),Documentary
104241,Kick-Ass 2 (2013),Action|Comedy|Crime
104243,Riddick (2013),Action|Sci-Fi|Thriller|IMAX
104245,Planes (2013),Adventure|Animation|Comedy
104266,Killer at Large (2008),Documentary
104272,Blackfish (2013),Documentary
104274,Paranoia (2013),Drama|Thriller
104276,"Legend of Kaspar Hauser, The (Leggenda di Kaspar Hauser, La) (2012)",Comedy|Drama|Mystery
104283,"Wind Rises, The (Kaze tachinu) (2013)",Animation|Drama|Romance
104285,"Maria, ihm schmeckt's nicht! (Maria, He Doesn't Like It) (2009)",Comedy
104298,Evidence (2013) ,Horror|Thriller
104303,Jobs (2013),Drama
104312,"Mortal Instruments: City of Bones, The (2013)",Action|Adventure|Drama|IMAX
104314,Hitler's Children (2011),Documentary
104317,Flight of the Conchords: A Texan Odyssey (2006),Comedy
104319,"First Grader, The (2010)",Drama
104321,Touchy Feely (2013),Drama
104337,Lee Daniels' The Butler (2013),Drama
104339,In a World... (2013),Comedy
104350,Terms and Conditions May Apply (2013),Documentary
104352,Alias Ruby Blade (2012),Documentary
104356,Museum Hours (2013),Drama
104361,Ain't Them Bodies Saints (2013),Drama
104374,About Time (2013),Drama|Fantasy|Romance
104376,Tatsumi (2011),Documentary|Drama|Thriller
104379,Chennai Express (2013),Action|Adventure|Comedy
104384,"Source Family, The (2012)",Documentary|Musical
104386,Cold Prey II (Fritt Vilt II) (2008),Horror
104388,Cold Prey III (Fritt Vilt III) (2010),Horror
104390,When Nietzsche Wept (2007),Drama
104406,Fill the Void (Lemale et ha'halal) (2012),Drama
104408,Truth or Die (2012) ,Horror|Thriller
104414,Looking for Hortense (Cherchez Hortense) (2012) ,Drama
104423,"Snows of Kilimanjaro, The (Neiges du Kilimandjaro, Les) (2011)",Drama
104431,Enter Nowhere (2011),Mystery|Thriller
104441,"Frozen Ground, The (2013)",Crime|Drama|Thriller
104457,You're Next (2011),Horror|Thriller
104464,Taipei Exchanges (Di 36 ge gu shi) (2010),Comedy|Drama
104472,Find Love (2006),Romance
104495,"Woman in The Septic Tank, The (Ang Babae sa septic tank) (2011)",Comedy|Musical
104504,Confine (2013),Thriller
104506,Sparrows Dance (2012),Drama|Romance
104508,Dieta mediterránea (2009),Comedy|Drama|Romance
104518,Empire State (2013),Action|Drama
104526,So It Goes (Korsoteoria) (2012),Drama
104546,Queen of Montreuil (2013),Comedy
104552,Crawlspace (2012),Horror|Mystery|Sci-Fi|Thriller
104561,Mutants (2009),Horror|Sci-Fi
104576,"Seasoning House, The (2012)",Horror|Thriller
104583,Logorama (2009),Action|Animation|Crime
104588,"Little Traitor, The (2007)",Drama
104590,Tidal Wave (2009),Drama
104595,Family Band: The Cowsills Story (2011) ,Documentary
104597,"Chicago 8, The (2011)",Drama
104604,Something Real and Good (2013),Drama
104606,The Last Drop (2006),Action|Adventure|Crime|War
104608,Autopsy (2008),Horror
104612,"Trust Us, This Is All Made Up (2009)",Comedy|Documentary
104631,Adore (2013),Drama|Romance
104636,TT3D: Closer to the Edge (2011),Documentary
104638,"Planet of the Future, The (2010)",Action|Adventure|Sci-Fi
104669,Simon Killer (2012) ,Drama
104671,Dracula (Dracula 3D) (2012),Horror|Romance|Thriller
104685,"Suicide Shop, The (Le magasin des suicides) (2012) ",Animation|Comedy|Musical
104712,Instructions Not Included (No se Aceptan Devoluciones) (2013),Comedy|Drama
104721,"Motivation, The (2013)",Documentary
104726,Koch (2012),Documentary
104728,One Direction: This Is Us (2013),Documentary
104736,Closed Circuit (2013),Crime|Drama|Mystery
104743,AmeriQua (2013),Comedy
104757,Evocateur: The Morton Downey Jr. Movie (2012),Documentary
104760,Getaway (2013),Action|Crime
104762,"Teacher, A (2013)",Drama
104774,Three Worlds (Trois mondes) (2012),Drama
104778,King of Texas (2002),Drama|Western
104807,I Am (2010),Documentary
104823,Hunky Dory (2011),Drama|Musical
104829,"Story of Luke, The (2012)",Comedy|Drama
104841,Gravity (2013),Action|Sci-Fi|IMAX
104843,And Now a Word from Our Sponsor (2013),Comedy|Drama
104847,Spin (You Are Here) (2007),Comedy|Romance
104863,What If (2013),Comedy|Drama|Romance
104867,"Sex of Angels, The (El sexo de los ángeles) (2012)",Drama|Romance
104875,"History of Future Folk, The (2012)",Adventure|Comedy|Musical|Sci-Fi
104879,Prisoners (2013),Drama|Mystery|Thriller
104881,"Out of the Furnace (Dust to Dust) (Low Dweller, The) (2013)",Drama|Thriller
104883,"Conspiracy, The (2012)",Horror|Thriller
104903,Good Vibrations (2012),Drama|Musical
104906,Austenland (2013),Comedy|Romance
104908,Insidious: Chapter 2 (2013),Horror|Thriller
104910,"Ultimate Life, The (2013)",Drama
104913,Rush (2013),Action|Drama
104920,Vizontele (2001),Comedy|Drama
104923,This is Martin Bonner (2013),Drama
104925,"Family, The (2013)",Action|Comedy|Crime
104944,Short Term 12 (2013),Drama
104947,At Any Price (2012),Drama|Thriller
104959,Aurora Borealis (2005),Drama|Romance
104971,Imaginary Witness: Hollywood and the Holocaust (2004) ,Documentary
104973,Eminem AKA (2004) ,Documentary
104975,Salinger (2013),Documentary
104984,Tears of Steel (2012),Sci-Fi
104996,Table No.21 (2013),Drama|Thriller
104998,Paradise: Faith (Paradies: Glaube) (2012),Drama
105011,"Story of Maths, The (2008)",Documentary
105028,Post Tenebras Lux (2012),Drama
105032,Farah Goes Bang (2013),Comedy
105037,"To Do List, The (2013)",Comedy
105040,Dragon Day (2013),Drama|Sci-Fi|Thriller
105044,"Unspeakable Act, The (2012)",Drama
105053,"Factory, The (2012)",Mystery|Thriller
105071,Pig Hunt (2008) ,Action|Horror|Thriller
105073,Officer Down (2013),Crime|Drama
105084,Grand Masti (2013),Comedy|Drama|Romance
105086,Battle of the Year (2013),Musical
105104,"Big Day, The (We Met on the Vineyard) (2001)",Comedy
105121,Inescapable (2012),Action|Drama|War
105128,Casting By (2012),Documentary
105130,"Notebook, The (A nagy füzet) (2013)",Drama|War
105133,Repeaters (2010) ,Action|Drama
105144,Bare Knuckles (2010),Action|Drama
105147,Karate-Robo Zaborgar (Denjin Zabôgâ) (2011),Action|Adventure|Comedy|Fantasy
105155,America the Beautiful (2007) ,Documentary
105157,Supporting Characters (2012),Comedy|Romance
105159,Alps (Alpeis) (2011),Drama
105176,Barricade (2012),Horror|Thriller
105193,Bastards (Les salauds) (2013),Drama
105197,Nebraska (2013),Adventure|Drama
105204,Saint (Sint) (2010),Horror
105211,Enough Said (2013),Comedy|Drama|Romance
105213,Don Jon (2013),Comedy|Drama|Romance
105215,Scatter My Ashes at Bergdorf's (2013),Documentary
105217,Adventures in Zambezia (2012),Adventure|Animation|Children|Comedy
105227,102 Minutes That Changed America (2008),Documentary
105238,New Town Killers (2008),Drama
105240,"Tender Hook, The (Boxer and the Bombshell, The) (2008)",Crime|Drama|Mystery
105242,Mushrooming (Seenelkäik) (2012),Adventure|Comedy|Thriller
105244,Dance of Outlaws (Häätanssi) (2012),Documentary
105246,Mood Indigo (L'écume des jours) (2013),Drama|Fantasy
105250,"Century of the Self, The (2002)",Documentary
105254,Crystal Fairy & the Magical Cactus and 2012 (2013),Adventure|Comedy
105266,First Cousin Once Removed (2012),Documentary
105288,Ferocious (2012),Crime|Thriller
105290,Shanghai (2012),Crime|Thriller
105292,Paintball (2009),Action|Thriller
105296,Lincz (2010),Drama|Thriller
105299,Tsunami: Caught on Camera (2009),Documentary
105302,The Rise (2012),Crime|Drama|Thriller
105314,Once Upon a Warrior (Anaganaga O Dheerudu) (2011),Action|Adventure|Fantasy|Musical|Romance
105328,America the Beautiful 2: The Thin Commandments (2011) ,Documentary
105338,Kabul Express (2006),Action|Comedy|Drama|Thriller
105340,Miracle in Cell No. 7 (2013),Comedy|Drama
105343,Special 26 (2013),Crime|Drama|Thriller
105345,Jolene (2008),Drama
105351,Runner Runner (2013),Crime|Drama|Thriller
105355,Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama|Romance
105357,Tyler Perry's Temptation: Confessions of a Marriage Counselor (2013),Drama
105359,Future Weather (2012),Drama
105364,Something in the Air (Après Mai) (2012),Action|Drama
105368,I Declare War (2012),Action|Comedy|Drama
105375,"German Doctor, The (Wakolda) (2013)",Drama|Thriller
105377,"Puerta de Hierro, el exilio de Perón (2012)",Drama
105382,This is Our Time (2013),Drama
105404,Muhammad Ali's Greatest Fight (2013),Drama
105408,"Cadaver Christmas, A (2011)",Comedy|Horror
105412,Favela Rising (2005),Documentary
105414,Mariage à Mendoza (2012),Comedy|Drama
105420,Parkland (2013),Drama
105423,Imagine (2012),Drama
105429,Inequality for All (2013),Documentary
105439,Sword of Desperation (Hisshiken torisashi) (2010),Action|Drama
105453,On the Job (2013),Action|Drama
105455,Resurrecting the Street Walker (2009),Horror
105468,Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy
105470,Extraction (2013),Action
105474,Microphone (2010),Comedy|Drama|Musical
105477,Talaash (2012),Crime|Drama|Mystery
105484,Nobody Else But You (Poupoupidou) (2011),Comedy|Crime|Mystery
105492,Dirty (2005),Crime|Drama|Thriller
105495,"Dish & the Spoon, The (2011)",Comedy|Drama|Romance
105497,Kumail Nanjiani: Beta Male (2013) ,Comedy|Documentary
105502,"Devil's Ground, The (2009)",Horror|Thriller
105504,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX
105519,"Philosophers, The (After The Dark) (2013)",Drama|Fantasy|Sci-Fi
105531,"Wall, The (Die Wand) (2012)",Drama|Fantasy
105542,Another Harvest Moon (2010),Drama
105560,Beneath the Dark (2010),Drama|Mystery|Thriller
105575,Look (2007),Drama
105577,Avenger (2006) ,Thriller
105585,Machete Kills (Machete 2) (2013),Action|Crime|Thriller
105591,I Am Fishead (2011),Documentary
105593,Filth (2013),Comedy|Crime|Drama
105597,Romeo and Juliet (2013),Drama|Romance
105599,Drona (2008),Action|Adventure|Fantasy|Musical
105608,Sunshine on Leith (2013) ,Musical
105612,Wild Seven (2006),Crime|Drama
105620,Baggage Claim (2013),Comedy
105628,Parking (Ting che) (2008),Crime|Drama
105653,Escape Plan (2013),Action|Mystery|Thriller
105663,Family Affair (2010) ,Documentary
105703,Haute Cuisine (2012),Drama
105709,Brazilian Western (Faroeste Caboclo) (2013),Crime|Drama|Romance
105713,How to Meet Girls from a Distance (2012),Comedy
105715,Just Wright (2010),Comedy|Romance
105717,My Grandfather's People (Dedemin insanlari) (2011),Comedy|Drama
105731,Carrie (2013),Drama|Horror
105742,"Fifth Estate, The (2013)",Drama|Thriller
105753,Superclásico (2011),Comedy|Drama
105755,"Counselor, The (2013)",Crime|Drama|Thriller
105765,Cinema Komunisto (2010),Documentary
105769,"Congress, The (2013)",Animation|Sci-Fi
105778,One Small Hitch (2013),Comedy|Romance
105799,"Unbelievers, The (2013)",Documentary
105801,Escape From Tomorrow (2013),Drama|Fantasy|Horror
105805,Episode 3: Enjoy Poverty (2009),Documentary|War
105811,Godzilla vs. Megaguirus (Gojira tai Megagirasu: Jî shômetsu sakusen) (2000),Action|Sci-Fi
105815,Undocumented (2010),Horror|Thriller
105835,"Double, The (2013)",Comedy|Drama|Thriller
105839,Deep Dark Canyon (Hunting Season) (2013),Action|Drama|Thriller
105841,B-Side (2013),Comedy|Romance
105844,12 Years a Slave (2013),Drama
105846,Only Daughter (2013),Drama
105849,"Trouble with the Truth, The (2011)",Drama|Romance
105855,"Right Kind of Wrong, The (2013)",Comedy|Romance
105863,Child's Pose (2013),Drama
105865,"Enemy Within, The (O ehthros mou) (2013)",Drama
105869,Kill Your Darlings (2013),Crime|Drama|Romance|Thriller
105884,Being Cyrus (2005),Comedy|Drama|Thriller
105886,Buddha Collapsed Out of Shame (2007),Drama|War
105888,Debtocracy (2011),Documentary
105892,August (Elokuu) (2011) ,Drama
105906,Watermarks (2004),Documentary
105915,History of Hell (Rosas Höllenfahrt) (2009),Documentary
105918,Kimjongilia (2009),Documentary
105926,Barrio Tales (2012),Horror
105928,"Day of the Crows, The (Le jour des corneilles) (2012)",Animation|Children|Comedy|Fantasy
105943,Bridegroom (2013),Documentary
105950,Miracle Run (2004),Drama
105952,Spinning Plates (2012),Documentary
105954,All Is Lost (2013),Action|Adventure|Drama
105972,"Little Help, A (2010)",Comedy|Drama
105985,Man on a Mission: Richard Garriott's Road to the Stars (2010),Documentary
106002,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX
106011,"Blue Umbrella, The (2013)",Animation
106017,Hello! How Are You? (Buna! Ce faci?) (2010),Comedy|Romance
106019,TWA Flight 800 (2013) ,Documentary
106022,Toy Story of Terror (2013),Animation|Children|Comedy
106030,"Last Days on Mars, The (2013)",Horror|Sci-Fi
106032,Chastity Bites (2013),Comedy|Horror
106052,Death by China (2012) ,Documentary
106054,Het Vonnis (2013),Crime|Drama
106059,Conversations with My Gardener (Dialogue avec mon jardinier) (2007),Comedy|Drama
106062,Jackass Presents: Bad Grandpa (2013),Comedy
106066,Freaky Deaky (2012),Comedy|Crime
106072,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX
106074,"Code, The (2011)",Documentary
106076,Precision: The Measure of All Things (2013),Documentary
106082,Shock and Awe: The Story of Electricity (2011),Documentary
106090,Tortured (2008),Crime|Thriller
106092,Disfigured (2008),Drama
106094,Godzilla: Tokyo S.O.S. (Gojira tai Mosura tai Mekagojira: Tôkyô S.O.S.) (2003),Action|Fantasy|Sci-Fi
106098,Science and Islam (2009),Documentary
106100,Dallas Buyers Club (2013),Drama
106107,Order and Disorder (2009),Documentary
106109,"Masquerade (Gwanghai, Wangyidoen namja) (2012)",Drama
106111,Marc Maron: Thinky Pain (2013),Comedy
106115,"Story of Science, The (2010)",Documentary
106136,Beatdown (2010),Action|Crime|Thriller
106138,You May Not Kiss the Bride (2011),Action|Comedy|Crime|Romance
106141,Bad Chicken (2013),Comedy
106144,"Selfish Giant, The (2013)",Drama
106147,Changing Sides (De l'autre côté du lit) (2008),Comedy
106156,London - The Modern Babylon (2012) ,Documentary
106163,"Touch of Sin, A (Tian zhu ding) (2013)",Drama
106173,Looking for Lenny (2011) ,Documentary
106195,How I Live Now (2013),Action|Drama|Thriller
106202,Free The Mind (2012),Documentary
106204,Pieta (2013),Drama
106208,Stuck (2013) ,Documentary
106212,Root of All Evil? (2006),Documentary
106214,What If ... (2010),Drama
106226,Clandestine Childhood (2011),Drama
106230,Free Radicals:  A History of Experimental Film (2012),Documentary
106234,Great Expectations (2012),Drama
106236,Somm (2012),Documentary
106238,Amber Alert (2012) ,Thriller
106240,Free Birds (2013),Action|Adventure|Animation|Children|Comedy|Sci-Fi
106243,Godzilla Against MechaGodzilla (Gojira tai Mekagojira) (2002),Action|Sci-Fi|Thriller
106254,Boy Wonder (2010),Action|Crime|Drama
106286,Bailey's Billion$ (Bailey's Billions) (Bailey) (2005),Children|Comedy
106306,Snowball Effect: The Story of 'Clerks' (2004),Documentary
106326,Things We Do For Love (Kaikella rakkaudella) (2013),Drama
106330,Last Vegas (2013),Comedy|Drama|Romance
106332,Muscle Shoals (2013),Documentary
106336,So Young (Zhi wo men zhong jiang shi qu de qing chun) (2013),Drama
106348,Outside the Law (2002),Action
106355,Apartment 4E (2012) ,Drama|Mystery
106363,Lumihiutalemuodostelma (2012),Comedy|Drama
106397,Stephen Tobolowsky's Birthday Party (2005),Comedy|Documentary|Drama
106401,Le convoyeur (2004),Crime|Drama|Thriller
106403,"Conclave, The (2006)",Drama
106405,Making the Boys (2011) ,Documentary
106421,"Institute, The (2013)",Documentary
106423,Dreamworld (2012),Comedy|Drama|Romance
106431,Chasing Ghosts: Beyond the Arcade (2007) ,Documentary
106436,For Those in Peril (2013),Drama
106438,Philomena (2013),Comedy|Drama
106441,"Book Thief, The (2013)",Children|Drama|War
106443,"Best Man Holiday, The (2013)",Comedy|Drama
106452,Ida (2013),Drama
106471,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy
106473,One Piece Film Z (2012),Action|Adventure|Animation|Fantasy
106475,Caught Inside (2010),Action|Adventure|Horror|Thriller
106487,The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi|IMAX
106489,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX
106491,47 Ronin (2013),Action|Adventure|Fantasy
106495,"Girl From Nowhere, The (2012)",Drama|Romance
106501,"Chameleon, The (2010) ",Drama
106503,"Enemies of Reason, The (2007)",Documentary
106508,"Dyatlov Pass Incident, The (Devil's Pass) (2013)",Mystery|Thriller
106540,Delivery Man (2013),Comedy
106542,Charlie Countryman (2013),Action|Comedy|Romance
106559,Bad Biology (2008),Comedy|Fantasy|Thriller
106590,Hansel & Gretel (2013),Horror
106592,"Happy Poet, The (2010)",Comedy|Drama|Romance
106594,Red Flag (2012),Comedy|Drama|Romance
106622,To Age or Not to Age (2010),Documentary
106624,Twice Born (Venuto al mondo) (2012),Drama|Romance|War
106682,Apollo Zero (2009),Documentary
106686,José and Pilar (José e Pilar) (2010),Documentary
106696,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance
106734,Marfa Girl (2012),Drama
106747,Circles (Krugovi) (2013),Drama
106753,Shed No Tears (Känn ingen sorg) (2013),Drama|Musical|Romance
106762,Trigun: Badlands Rumble (2010),Action|Animation|Sci-Fi|Western
106766,Inside Llewyn Davis (2013),Drama
106770,5up 2down (Getting High) (5 Up 2 Down) (2006),Drama
106782,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama
106785,Homefront (2013),Action|Crime|Thriller
106808,Love Life (Liebesleben) (2007),Drama
106820,Marriage Material (2012),Drama
106839,Mandela: Long Walk to Freedom (2013),Drama
106841,August: Osage County (2013),Comedy|Drama
106854,Angels Sing (2013),Comedy|Drama
106863,Concrete Night (Betoniyö) (2013),Drama
106868,Breaking the Girls (2013) ,Crime|Thriller
106870,Grave Encounters 2 (2012),Horror
106877,My Piece of the Pie (Ma part du gâteau) (2011),Comedy|Drama
106879,Fright Night 2: New Blood (2013),Horror
106881,Sweetwater (2013),Thriller|Western
106883,All is Bright (2013),Comedy|Drama
106889,Tim's Vermeer (2013),Documentary
106892,After Tiller (2013),Documentary
106895,Lovecraft: Fear of the Unknown (2008),Documentary
106897,Stuck Between Stations (2011),Comedy|Drama|Romance
106914,Rouva presidentti (2012),Documentary
106916,American Hustle (2013),Crime|Drama
106918,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama
106920,Her (2013),Drama|Romance|Sci-Fi
106927,RoboGeisha (Robo-geisha) (2009),Action|Comedy|Sci-Fi
106970,Captain Abu Raed (2007),Drama
106972,"Man You Had in Mind, The (2006)",Documentary
106983,Young & Beautiful (2013),Drama
106988,Carmina or Blow Up (Carmina o revienta) (2012),Comedy|Drama
107000,"Challenger Disaster, The (2013)",Drama
107002,Linsanity (2013),Documentary
107004,Some Girl(s) (2013),Comedy|Drama
107024,Sel8nne (2013),Documentary
107028,"Fourth Angel, The (2001)",Action|Drama|Thriller
107042,Six by Sondheim (2013),Documentary
107050,Straight from the Heart (2003),Action|Adventure|Drama|Romance|Western
107052,"Punk Singer, The (2013)",Documentary
107063,Widows (2002),Crime|Drama
107065,I-See-You.Com (2006),Comedy
107067,Pianomania (2009),Documentary
107069,Lone Survivor (2013),Action|Drama|Thriller|War
107083,Geography Club (2013),Comedy|Drama|Romance
107085,Measuring the World (Die Vermessung der Welt) (2012),Adventure|Drama
107096,Three Stars (2010),Documentary
107102,My Amityville Horror (2012),Documentary
107117,"Armstrong Lie, The (2013)",Documentary
107130,"Adventure in Space and Time, An (2013)",Drama
107137,Star Trek: Of Gods and Men (2007),Action|Adventure|Sci-Fi
107141,Saving Mr. Banks (2013),Comedy|Drama
107143,Kinbaku (2010),Documentary
107147,Last Winter (L'hiver dernier) (2011),Drama
107183,"Battle of amfAR, The (2013)",Documentary
107196,Is the Man Who Is Tall Happy? (2013),Animation|Documentary
107199,Reel Rock 8 (2013) ,Documentary
107202,Reel Rock 7 (2012) ,Documentary
107215,Midnight Clear (2006),Drama
107217,The Nutcracker in 3D (2009),Action|Children|Fantasy|Musical
107241,Cowboy del Amor (2005),Documentary
107243,Gregoire Moulin vs. Humanity (Grégoire Moulin contre l'humanité) (2001),Comedy|Romance
107252,Island at War (2004),Drama|War
107274,"Deep, The (Djúpið) (2012)",Drama
107295,"Last Ride, The (2012)",Drama
107297,Hava Nagila: The Movie (2012),Comedy|Documentary|Musical
107302,"Perfect Man, A (2013)",Drama
107304,Gurren Lagann: Childhood's End (Gekijô ban Tengen toppa guren ragan: Guren hen) (2008),Adventure|Animation|Drama|Sci-Fi|War
107306,Gurren Lagann: The Lights in the Sky are Stars (Gekijô ban Tengen toppa guren ragan: Ragan hen) (2009),Adventure|Animation|Drama|Sci-Fi|War
107309,Una Noche (2012),Drama
107314,Oldboy (2013),Action|Drama|Mystery
107338,Dampfnudelblues (2013),Comedy|Crime
107348,Anchorman 2: The Legend Continues (2013),Comedy
107350,Escape Fire: The Fight to Rescue American Healthcare (2012),Documentary
107352,Killing Lincoln (2013),Drama|War
107354,Good Ol' Freda (2013),Documentary
107357,Call Me Crazy: A Five Film (2013),Drama
107359,What If... (An...) (2012),Drama|Romance
107361,Unbeatable (Ji zhan) (2013),Action|Drama
107368,Sarah Silverman:  We Are Miracles (2013),Comedy
107372,Happy Family (2010),Comedy
107380,Mike Tyson:  Undisputed Truth (2013),Comedy
107382,Whoopi Goldberg Presents Moms Mabley (2013),Documentary
107400,Bonnie and Clyde (2013),Crime|Documentary|Drama
107406,Snowpiercer (2013),Action|Drama|Sci-Fi
107418,Phase 7 (2011),Comedy|Sci-Fi|Thriller
107436,Haunter (2013),Horror|Mystery|Thriller
107442,Two Against Time (2002),Drama
107447,Wrong Cops (2013),Comedy|Crime
107462,Ninja: Shadow of a Tear (2013),Action|Crime|Thriller
107481,Free Style (2008),Drama
107501,$ellebrity (Sellebrity) (2012),Documentary
107516,Punk's Dead: SLC Punk! 2 (2014),Comedy
107537,Q (2011),Drama
107539,In the Fog (V tumane) (2012),Drama|War
107541,As Cool As I Am (2013),Comedy|Drama
107548,Ice Quake (2010) ,Action|Sci-Fi|Thriller
107557,Fun Size (2012),Comedy
107561,Someone Like Him (Einer wie Bruno) (2011),Comedy|Drama
107563,"Princess for Christmas, A (2011)",Children|Comedy
107565,"Fuck You, Goethe (Fack Ju Göhte) (2013)",Comedy
107573,Apnea (Apnoia) (2010),Drama
107591,Open Up to Me (Kerron sinulle kaiken) (2013),Drama
107595,"Fly Away (Bis zum Horizont, dann links!) (2012)",Comedy
107603,Heiter bis wolkig (2012),Comedy|Drama|Romance
107614,White Reindeer (2013),Comedy|Drama
107623,"2013 Rock and Roll Hall of Fame Induction Ceremony, The (2013)",Documentary|Musical
107625,Gorko! (2013),Comedy
107630,High School (2010),Comedy
107636,Springsteen & I (2013),Documentary
107645,"Dinner, The (Diner, Het) (2013)",Drama|Thriller
107649,Borgman (2013),Thriller
107653,"Lost Thing, The (2010)",Animation|Drama|Fantasy
107669,Our Little Differences (Die feinen Unterschiede) (2012),Drama
107671,Boy Eating the Bird's Food (To agori troei to fagito tou pouliou) (2012),Drama
107675,Vendetta (2013),Action|Crime
107684,Smiley (2012),Horror
107692,"Hijack That Went South, The (Kaappari) (2013)",Action|Comedy|Crime
107700,I Am Divine (2013),Documentary
107702,Grudge Match (2013),Comedy
107704,Justin Bieber's Believe (2013),Documentary
107707,Dhoom (2004),Action|Crime|Musical|Romance
107710,Marvin Hamlisch: What He Did for Love (2013),Documentary|Musical
107713,Meat the Truth (2008),Documentary
107716,"Citizen, The (2012)",Drama
107723,Highlander: The Search for Vengeance (2007),Action|Adventure|Fantasy
107725,"Botany of Desire, The (2009)",Documentary
107730,By the People: The Election of Barack Obama (2009),Documentary
107732,"Pirates of Penzance, The (2006)",Adventure|Comedy|Musical
107737,Bounty Killer (2013),Action|Sci-Fi|Thriller
107740,"South, The (Lomalla) (2000)",Drama|Thriller
107754,Soundbreaker (2012) ,Documentary
107756,A.C.O.D. (2013),Comedy
107758,Ass Backwards (2013),Comedy
107769,Paranormal Activity: The Marked Ones (2014),Horror|Thriller
107771,Only Lovers Left Alive (2013),Drama|Horror|Romance
107827,Swing (2002),Comedy|Drama|Musical
107848,Vegucated (2010),Comedy|Documentary
107851,Serrallonga (2008),Adventure|Drama
107863,Cold Trail (Köld slóð) (2006),Drama|Mystery|Thriller
107867,Restless Souls (Bag det stille ydre) (2005),Drama|Horror|Mystery
107881,Greenwich Village: Music That Defined a Generation (2012) ,Documentary
107883,The Lunchbox (2013),Drama|Romance
107885,Kauwboy (2012),Drama
107901,"Secret, The (2007)",Drama|Romance
107906,Lost in Siberia (Ausgerechnet Sibirien) (2012),Comedy|Drama
107910,I Know That Voice (2013),Documentary
